TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,UserName,Gender,Email,TeacherName,TAge,TGender,Expertise,YearsOfExperience,TeacherRating,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,AgeGroup
TT04030,U00455,CR00022,2025-05-24,0.0,PayPal,TC00008,angelica53,Male,sbutler@outlook.com,Steven Walker,41,Male,Data Science,15,3.54,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,18-22
TT04031,U00455,CR00002,2025-12-02,0.0,PayPal,TC00056,angelica53,Male,sbutler@outlook.com,Alexis Everett,35,Female,Programming,9,3.95,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,18-22
TT04032,U00457,CR00051,2025-12-12,37.89,Credit Card,TC00058,amytaylor,Female,vmason@outlook.com,Andrew Anderson,49,Male,Web Development,7,3.71,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,33+
TT04033,U00457,CR00017,2025-01-21,0.0,Credit Card,TC00053,amytaylor,Female,vmason@outlook.com,Aaron Kirby,35,Male,Marketing,9,4.29,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,33+
TT04034,U00458,CR00002,2025-06-16,0.0,PayPal,TC00056,zle,Female,gordonlawrence@gmail.com,Alexis Everett,35,Female,Programming,9,3.95,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,28-32
TT04035,U00458,CR00010,2025-03-04,0.0,Credit Card,TC00033,zle,Female,gordonlawrence@gmail.com,Wesley Garcia,39,Female,Design,12,4.04,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,28-32
TT04036,U00458,CR00024,2025-05-25,117.68,PayPal,TC00008,zle,Female,gordonlawrence@gmail.com,Steven Walker,41,Male,Data Science,15,3.54,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,28-32
TT04037,U00458,CR00047,2025-03-07,89.59,Bank Transfer,TC00011,zle,Female,gordonlawrence@gmail.com,Carol Edwards,37,Female,Artificial Intelligence,8,3.55,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,28-32
TT04038,U00461,CR00026,2025-06-15,0.0,Bank Transfer,TC00021,kramerlogan,Female,wmills@hotmail.com,Adam Holmes,34,Female,Machine Learning,2,3.99,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18-22
TT04039,U00461,CR00050,2025-07-23,490.9,Credit Card,TC00011,kramerlogan,Female,wmills@hotmail.com,Carol Edwards,37,Female,Artificial Intelligence,8,3.55,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,18-22
TT04040,U00462,CR00011,2025-01-02,326.02,Bank Transfer,TC00041,lmason,Male,coryhernandez@hotmail.com,Kevin Simpson,46,Male,Artificial Intelligence,7,3.55,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,28-32
TT04041,U00462,CR00017,2025-11-15,0.0,PayPal,TC00053,lmason,Male,coryhernandez@hotmail.com,Aaron Kirby,35,Male,Marketing,9,4.29,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,28-32
TT04042,U00473,CR00029,2025-01-03,0.0,PayPal,TC00021,smithamanda,Female,zachary67@yahoo.com,Adam Holmes,34,Female,Machine Learning,2,3.99,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,28-32
TT04043,U00473,CR00038,2025-07-29,342.61,Credit Card,TC00018,smithamanda,Female,zachary67@yahoo.com,Kari Pierce,47,Female,Project Management,11,4.28,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,28-32
TT04044,U00473,CR00054,2025-09-23,0.0,Credit Card,TC00058,smithamanda,Female,zachary67@yahoo.com,Andrew Anderson,49,Male,Web Development,7,3.71,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,28-32
TT04045,U00475,CR00023,2025-05-23,0.0,Credit Card,TC00008,stevenwilliams,Male,adamsjames@hotmail.com,Steven Walker,41,Male,Data Science,15,3.54,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,23-27
TT04046,U00475,CR00040,2025-11-16,327.99,PayPal,TC00018,stevenwilliams,Male,adamsjames@hotmail.com,Kari Pierce,47,Female,Project Management,11,4.28,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,23-27
TT04047,U00475,CR00006,2025-05-30,276.37,Credit Card,TC00033,stevenwilliams,Male,adamsjames@hotmail.com,Wesley Garcia,39,Female,Design,12,4.04,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,23-27
TT04048,U00486,CR00026,2025-02-13,0.0,Credit Card,TC00021,coryalvarado,Female,diazjamie@yahoo.com,Adam Holmes,34,Female,Machine Learning,2,3.99,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18-22
TT04049,U00486,CR00037,2025-09-14,0.0,Credit Card,TC00018,coryalvarado,Female,diazjamie@yahoo.com,Kari Pierce,47,Female,Project Management,11,4.28,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,18-22
TT04050,U00489,CR00034,2025-02-27,394.26,Bank Transfer,TC00055,aguirrejessica,Male,lindsey98@hotmail.com,Alison Wilson,47,Female,Cybersecurity,12,3.53,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,18-22
TT04051,U00489,CR00029,2025-08-11,0.0,Bank Transfer,TC00021,aguirrejessica,Male,lindsey98@hotmail.com,Adam Holmes,34,Female,Machine Learning,2,3.99,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,18-22
TT04052,U00489,CR00041,2025-10-29,53.86,PayPal,TC00037,aguirrejessica,Male,lindsey98@hotmail.com,Debra Escobar,47,Male,Finance,8,4.39,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,18-22
TT04053,U00495,CR00015,2025-04-19,285.05,PayPal,TC00012,johnsonchristina,Female,tara89@yahoo.com,Christopher Nelson,48,Female,Cybersecurity,2,3.85,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,33+
TT04054,U00495,CR00009,2025-12-25,0.0,PayPal,TC00033,johnsonchristina,Female,tara89@yahoo.com,Wesley Garcia,39,Female,Design,12,4.04,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,33+
TT04055,U00497,CR00052,2025-08-28,0.0,Bank Transfer,TC00058,cmclean,Female,christyevans@outlook.com,Andrew Anderson,49,Male,Web Development,7,3.71,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,18-22
TT04056,U00497,CR00048,2025-06-06,0.0,Credit Card,TC00041,cmclean,Female,christyevans@outlook.com,Kevin Simpson,46,Male,Artificial Intelligence,7,3.55,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,18-22
TT04057,U00497,CR00054,2025-12-11,0.0,PayPal,TC00058,cmclean,Female,christyevans@outlook.com,Andrew Anderson,49,Male,Web Development,7,3.71,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,18-22
TT04058,U00498,CR00020,2025-09-19,0.0,PayPal,TC00053,sheri69,Female,omassey@hotmail.com,Aaron Kirby,35,Male,Marketing,9,4.29,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,18-22
TT04059,U00498,CR00059,2025-03-21,0.0,Bank Transfer,TC00024,sheri69,Female,omassey@hotmail.com,Michael Kim,40,Male,Digital Marketing,6,4.22,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,18-22
TT04060,U00498,CR00037,2025-08-03,0.0,Bank Transfer,TC00018,sheri69,Female,omassey@hotmail.com,Kari Pierce,47,Female,Project Management,11,4.28,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,18-22
TT04061,U00500,CR00046,2025-12-20,248.1,Bank Transfer,TC00054,frederick07,Female,robert76@outlook.com,Shelby Patrick,40,Female,Artificial Intelligence,7,4.28,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,<18
TT04062,U00500,CR00038,2025-06-30,342.61,PayPal,TC00018,frederick07,Female,robert76@outlook.com,Kari Pierce,47,Female,Project Management,11,4.28,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,<18
TT04063,U00503,CR00009,2025-12-13,0.0,Bank Transfer,TC00033,robinsonmargaret,Male,annette75@gmail.com,Wesley Garcia,39,Female,Design,12,4.04,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,<18
TT04064,U00503,CR00058,2025-11-21,0.0,Credit Card,TC00024,robinsonmargaret,Male,annette75@gmail.com,Michael Kim,40,Male,Digital Marketing,6,4.22,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,<18
TT04065,U00514,CR00001,2025-04-10,472.28,Bank Transfer,TC00056,tammysmall,Female,mariaryan@outlook.com,Alexis Everett,35,Female,Programming,9,3.95,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,28-32
TT04066,U00514,CR00004,2025-11-15,0.0,Credit Card,TC00056,tammysmall,Female,mariaryan@outlook.com,Alexis Everett,35,Female,Programming,9,3.95,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,28-32
TT04067,U00514,CR00024,2025-11-14,117.68,Credit Card,TC00008,tammysmall,Female,mariaryan@outlook.com,Steven Walker,41,Male,Data Science,15,3.54,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,28-32
TT04068,U00534,CR00057,2025-08-19,177.34,Bank Transfer,TC00024,michellestone,Female,llopez@outlook.com,Michael Kim,40,Male,Digital Marketing,6,4.22,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,23-27
TT04069,U00534,CR00019,2025-02-08,0.0,PayPal,TC00053,michellestone,Female,llopez@outlook.com,Aaron Kirby,35,Male,Marketing,9,4.29,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,23-27
TT04070,U00534,CR00054,2025-12-11,0.0,PayPal,TC00058,michellestone,Female,llopez@outlook.com,Andrew Anderson,49,Male,Web Development,7,3.71,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,23-27
TT04071,U00534,CR00029,2025-06-27,0.0,Bank Transfer,TC00004,michellestone,Female,llopez@outlook.com,Kristi Scott,34,Female,Machine Learning,9,4.39,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,23-27
TT04072,U00537,CR00017,2025-11-29,0.0,Bank Transfer,TC00053,opatterson,Female,gmartin@outlook.com,Aaron Kirby,35,Male,Marketing,9,4.29,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,23-27
TT04073,U00537,CR00039,2025-05-21,346.71,Bank Transfer,TC00018,opatterson,Female,gmartin@outlook.com,Kari Pierce,47,Female,Project Management,11,4.28,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,23-27
TT04074,U00541,CR00010,2025-04-12,0.0,PayPal,TC00033,dhill,Male,michaela09@hotmail.com,Wesley Garcia,39,Female,Design,12,4.04,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,18-22
TT04075,U00541,CR00056,2025-09-07,212.39,Credit Card,TC00002,dhill,Male,michaela09@hotmail.com,Jill Day,32,Female,Digital Marketing,9,4.14,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,18-22
TT04076,U00541,CR00024,2025-06-11,117.68,Credit Card,TC00008,dhill,Male,michaela09@hotmail.com,Steven Walker,41,Male,Data Science,15,3.54,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,18-22
TT04077,U00551,CR00055,2025-08-16,57.32,PayPal,TC00058,harveybenjamin,Male,elaine58@gmail.com,Andrew Anderson,49,Male,Web Development,7,3.71,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,33+
TT04078,U00551,CR00043,2025-10-19,0.0,PayPal,TC00037,harveybenjamin,Male,elaine58@gmail.com,Debra Escobar,47,Male,Finance,8,4.39,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,33+
TT04079,U00551,CR00057,2025-09-15,177.34,PayPal,TC00002,harveybenjamin,Male,elaine58@gmail.com,Jill Day,32,Female,Digital Marketing,9,4.14,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,33+
TT04080,U00551,CR00022,2025-09-17,0.0,Bank Transfer,TC00008,harveybenjamin,Male,elaine58@gmail.com,Steven Walker,41,Male,Data Science,15,3.54,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,33+
TT04081,U00580,CR00043,2025-09-24,0.0,Bank Transfer,TC00037,whitepatrick,Female,donnaolsen@yahoo.com,Debra Escobar,47,Male,Finance,8,4.39,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,23-27
TT04082,U00580,CR00052,2025-02-18,0.0,PayPal,TC00058,whitepatrick,Female,donnaolsen@yahoo.com,Andrew Anderson,49,Male,Web Development,7,3.71,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,23-27
TT04083,U00580,CR00031,2025-10-01,0.0,PayPal,TC00055,whitepatrick,Female,donnaolsen@yahoo.com,Alison Wilson,47,Female,Cybersecurity,12,3.53,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,23-27
TT04084,U00585,CR00029,2025-12-01,0.0,Credit Card,TC00007,jennifer48,Female,frances95@gmail.com,Angela Beard,28,Female,Machine Learning,6,4.36,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,18-22
TT04085,U00585,CR00054,2025-08-07,0.0,PayPal,TC00058,jennifer48,Female,frances95@gmail.com,Andrew Anderson,49,Male,Web Development,7,3.71,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,18-22
TT04086,U00593,CR00047,2025-07-25,89.59,Bank Transfer,TC00011,fmaxwell,Male,erictorres@gmail.com,Carol Edwards,37,Female,Artificial Intelligence,8,3.55,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,23-27
TT04087,U00593,CR00018,2025-03-19,0.0,Credit Card,TC00053,fmaxwell,Male,erictorres@gmail.com,Aaron Kirby,35,Male,Marketing,9,4.29,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,23-27
TT04088,U00602,CR00058,2025-05-12,0.0,PayPal,TC00002,chowell,Female,jessefisher@gmail.com,Jill Day,32,Female,Digital Marketing,9,4.14,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,23-27
TT04089,U00602,CR00002,2025-07-13,0.0,Bank Transfer,TC00056,chowell,Female,jessefisher@gmail.com,Alexis Everett,35,Female,Programming,9,3.95,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,23-27
TT04090,U00602,CR00036,2025-12-21,0.0,Bank Transfer,TC00018,chowell,Female,jessefisher@gmail.com,Kari Pierce,47,Female,Project Management,11,4.28,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,23-27
TT04091,U00603,CR00042,2025-02-24,0.0,Bank Transfer,TC00037,xbryant,Male,cruzkatherine@gmail.com,Debra Escobar,47,Male,Finance,8,4.39,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,33+
TT04092,U00603,CR00028,2025-09-24,0.78,Bank Transfer,TC00021,xbryant,Male,cruzkatherine@gmail.com,Adam Holmes,34,Female,Machine Learning,2,3.99,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,33+
TT04093,U00605,CR00016,2025-11-03,0.0,PayPal,TC00053,graypatricia,Female,rebecca06@gmail.com,Aaron Kirby,35,Male,Marketing,9,4.29,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,28-32
TT04094,U00605,CR00024,2025-06-20,117.68,Credit Card,TC00008,graypatricia,Female,rebecca06@gmail.com,Steven Walker,41,Male,Data Science,15,3.54,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,28-32
TT04095,U00605,CR00048,2025-11-11,0.0,Bank Transfer,TC00054,graypatricia,Female,rebecca06@gmail.com,Shelby Patrick,40,Female,Artificial Intelligence,7,4.28,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,28-32
TT04096,U00606,CR00013,2025-07-24,0.0,Credit Card,TC00037,tiffanywilliams,Female,fhawkins@yahoo.com,Debra Escobar,47,Male,Finance,8,4.39,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,33+
TT04097,U00606,CR00009,2025-07-28,0.0,Credit Card,TC00033,tiffanywilliams,Female,fhawkins@yahoo.com,Wesley Garcia,39,Female,Design,12,4.04,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,33+
TT04098,U00607,CR00051,2025-06-03,37.89,PayPal,TC00058,bobby98,Male,crios@outlook.com,Andrew Anderson,49,Male,Web Development,7,3.71,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,28-32
TT04099,U00607,CR00046,2025-11-07,248.1,Credit Card,TC00011,bobby98,Male,crios@outlook.com,Carol Edwards,37,Female,Artificial Intelligence,8,3.55,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,28-32
TT04100,U00609,CR00014,2025-03-11,0.0,PayPal,TC00046,marissa45,Female,colin68@hotmail.com,Brent Walters,33,Male,Cybersecurity,6,3.87,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,33+
TT04101,U00609,CR00010,2025-11-20,0.0,Bank Transfer,TC00033,marissa45,Female,colin68@hotmail.com,Wesley Garcia,39,Female,Design,12,4.04,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,33+
TT04102,U00609,CR00040,2025-11-13,327.99,Credit Card,TC00018,marissa45,Female,colin68@hotmail.com,Kari Pierce,47,Female,Project Management,11,4.28,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,33+
TT04103,U00609,CR00052,2025-09-24,0.0,PayPal,TC00058,marissa45,Female,colin68@hotmail.com,Andrew Anderson,49,Male,Web Development,7,3.71,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,33+
TT04104,U00625,CR00034,2025-12-01,394.26,Credit Card,TC00055,kimberly36,Male,jeffreyhernandez@gmail.com,Alison Wilson,47,Female,Cybersecurity,12,3.53,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,28-32
TT04105,U00625,CR00031,2025-07-05,0.0,Credit Card,TC00012,kimberly36,Male,jeffreyhernandez@gmail.com,Christopher Nelson,48,Female,Cybersecurity,2,3.85,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,28-32
TT04106,U00625,CR00017,2025-02-12,0.0,Credit Card,TC00053,kimberly36,Male,jeffreyhernandez@gmail.com,Aaron Kirby,35,Male,Marketing,9,4.29,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,28-32
TT04107,U00625,CR00026,2025-12-18,0.0,PayPal,TC00004,kimberly36,Male,jeffreyhernandez@gmail.com,Kristi Scott,34,Female,Machine Learning,9,4.39,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,28-32
TT04108,U00627,CR00012,2025-05-01,487.92,Bank Transfer,TC00018,robertsdavid,Female,theresa32@outlook.com,Kari Pierce,47,Female,Project Management,11,4.28,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,33+
TT04109,U00627,CR00030,2025-01-27,0.0,PayPal,TC00007,robertsdavid,Female,theresa32@outlook.com,Angela Beard,28,Female,Machine Learning,6,4.36,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,33+
TT04110,U00627,CR00005,2025-08-07,0.0,Credit Card,TC00056,robertsdavid,Female,theresa32@outlook.com,Alexis Everett,35,Female,Programming,9,3.95,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,33+
TT04111,U00627,CR00029,2025-08-22,0.0,Credit Card,TC00021,robertsdavid,Female,theresa32@outlook.com,Adam Holmes,34,Female,Machine Learning,2,3.99,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,33+
TT04112,U00630,CR00044,2025-08-22,119.04,Bank Transfer,TC00037,trevorwhite,Male,ksmith@outlook.com,Debra Escobar,47,Male,Finance,8,4.39,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,<18
TT04113,U00630,CR00057,2025-03-22,177.34,Credit Card,TC00024,trevorwhite,Male,ksmith@outlook.com,Michael Kim,40,Male,Digital Marketing,6,4.22,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,<18
TT04114,U00630,CR00043,2025-12-21,0.0,Bank Transfer,TC00037,trevorwhite,Male,ksmith@outlook.com,Debra Escobar,47,Male,Finance,8,4.39,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,<18
TT04115,U00634,CR00006,2025-04-14,276.37,Credit Card,TC00033,bradley56,Female,prestonemily@gmail.com,Wesley Garcia,39,Female,Design,12,4.04,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,<18
TT04116,U00634,CR00010,2025-07-02,0.0,PayPal,TC00033,bradley56,Female,prestonemily@gmail.com,Wesley Garcia,39,Female,Design,12,4.04,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,<18
TT04117,U00634,CR00014,2025-09-02,0.0,Bank Transfer,TC00053,bradley56,Female,prestonemily@gmail.com,Aaron Kirby,35,Male,Marketing,9,4.29,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,<18
TT04118,U00638,CR00055,2025-02-18,57.32,Credit Card,TC00058,austin36,Female,moyerbrian@outlook.com,Andrew Anderson,49,Male,Web Development,7,3.71,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18-22
TT04119,U00638,CR00053,2025-03-12,0.0,Bank Transfer,TC00058,austin36,Female,moyerbrian@outlook.com,Andrew Anderson,49,Male,Web Development,7,3.71,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,18-22
TT04120,U00642,CR00054,2025-08-18,0.0,Bank Transfer,TC00058,rmeza,Male,christopherfarrell@yahoo.com,Andrew Anderson,49,Male,Web Development,7,3.71,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,<18
TT04121,U00642,CR00013,2025-04-27,0.0,Credit Card,TC00055,rmeza,Male,christopherfarrell@yahoo.com,Alison Wilson,47,Female,Cybersecurity,12,3.53,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,<18
TT04122,U00648,CR00001,2025-02-22,472.28,Credit Card,TC00056,madeline85,Male,mcclainderrick@yahoo.com,Alexis Everett,35,Female,Programming,9,3.95,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,18-22
TT04123,U00648,CR00059,2025-01-30,0.0,Credit Card,TC00002,madeline85,Male,mcclainderrick@yahoo.com,Jill Day,32,Female,Digital Marketing,9,4.14,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,18-22
TT04124,U00651,CR00004,2025-10-28,0.0,Credit Card,TC00056,mmeadows,Male,johnwright@hotmail.com,Alexis Everett,35,Female,Programming,9,3.95,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,28-32
TT04125,U00651,CR00003,2025-03-11,0.0,PayPal,TC00056,mmeadows,Male,johnwright@hotmail.com,Alexis Everett,35,Female,Programming,9,3.95,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,28-32
TT04126,U00651,CR00044,2025-08-16,119.04,PayPal,TC00037,mmeadows,Male,johnwright@hotmail.com,Debra Escobar,47,Male,Finance,8,4.39,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,28-32
TT04127,U00651,CR00057,2025-10-30,177.34,PayPal,TC00024,mmeadows,Male,johnwright@hotmail.com,Michael Kim,40,Male,Digital Marketing,6,4.22,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,28-32
TT04128,U00654,CR00041,2025-02-09,53.86,Credit Card,TC00037,ehall,Male,brandon30@gmail.com,Debra Escobar,47,Male,Finance,8,4.39,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,23-27
